lstm_f_0,lstm_f_1,lstm_f_2,lstm_f_3,lstm_f_4,lstm_f_5,lstm_f_6,lstm_f_7,lstm_f_8,lstm_f_9,lstm_f_10,lstm_f_11,lstm_f_12,lstm_f_13,lstm_f_14,lstm_f_15,lstm_f_16,lstm_f_17,lstm_f_18,lstm_f_19,lstm_f_20,lstm_f_21,lstm_f_22,lstm_f_23,lstm_f_24,lstm_f_25,lstm_f_26,lstm_f_27,lstm_f_28,lstm_f_29,lstm_f_30,lstm_f_31
0.9984145,0.9990998,0.9994563,0.99925834,0.9989481,0.99816847,-0.9990031,-0.9988408,-0.9985366,0.9989336,0.99935895,0.9984667,0.99909735,-0.9992328,-0.9993586,0.99907744,-0.9984493,-0.999577,0.99911356,0.99906397,-0.99776965,-0.9984323,0.9994218,-0.998462,-0.9991594,-0.9990977,-0.99889684,0.9994776,0.99813974,-0.99848443,0.9992368,0.9993205
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.99816823,-0.999003,-0.99884063,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.99843204,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.9984843,0.99923664,0.9993204
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.99816823,-0.999003,-0.9988407,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.9984321,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.9984843,0.99923664,0.9993204
0.99841416,0.9990996,0.99945617,0.99925816,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.9989334,0.9993588,0.9984664,0.9990972,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.9984143,0.9990997,0.99945617,0.9992583,0.99894804,0.99816835,-0.99900305,-0.9988407,-0.9985364,0.9989335,0.99935883,0.9984665,0.9990973,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.9991135,0.9990639,-0.99776953,-0.9984321,0.9994217,-0.99846184,-0.9991593,-0.99909765,-0.9988968,0.99947757,0.99813956,-0.9984844,0.9992367,0.99932045
0.9984149,0.9991,0.99945647,0.9992586,0.9989484,0.99816895,-0.9990034,-0.99884117,-0.99853694,0.9989339,0.99935913,0.99846715,0.99909765,-0.99923307,-0.99935883,0.9990777,-0.99844986,-0.99957716,0.99911386,0.99906427,-0.99777013,-0.9984327,0.99942195,-0.9984624,-0.9991596,-0.999098,-0.9988972,0.9994778,0.9981402,-0.99848485,0.99923706,0.99932075
0.9984146,0.9990998,0.9994563,0.9992584,0.99894816,0.9981686,-0.9990032,-0.99884087,-0.99853665,0.9989337,0.99935895,0.99846673,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.99844944,-0.99957705,0.9991136,0.999064,-0.9977698,-0.99843234,0.99942183,-0.9984621,-0.9991594,-0.99909776,-0.9988969,0.9994777,0.9981398,-0.99848455,0.9992368,0.99932057
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.9985364,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.9984321,0.9994217,-0.99846184,-0.9991593,-0.9990976,-0.9988967,0.99947757,0.9981395,-0.9984843,0.9992367,0.9993204
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.99816823,-0.99900293,-0.99884063,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.9993585,0.9990773,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.99848425,0.99923664,0.9993204
0.9984148,0.9991,0.9994564,0.9992585,0.99894834,0.9981689,-0.9990034,-0.9988411,-0.9985369,0.99893385,0.9993591,0.9984671,0.9990976,-0.999233,-0.9993588,0.9990777,-0.99844974,-0.9995771,0.9991138,0.9990642,-0.9977701,-0.99843264,0.99942195,-0.9984623,-0.9991596,-0.99909794,-0.99889714,0.9994778,0.99814016,-0.9984848,0.999237,0.9993207
0.99841464,0.99909985,0.99945635,0.9992584,0.99894816,0.9981686,-0.9990032,-0.9988409,-0.9985367,0.9989337,0.99935895,0.9984668,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.9984495,-0.99957705,0.9991137,0.9990641,-0.9977698,-0.9984324,0.99942183,-0.9984621,-0.99915946,-0.99909776,-0.99889696,0.9994777,0.99813986,-0.99848455,0.9992369,0.99932057
0.99841446,0.99909973,0.9994562,0.99925834,0.9989481,0.99816847,-0.9990031,-0.9988408,-0.9985365,0.99893355,0.9993589,0.9984666,0.99909735,-0.9992328,-0.9993586,0.99907744,-0.9984493,-0.999577,0.99911356,0.99906397,-0.99776965,-0.9984322,0.9994218,-0.99846196,-0.99915934,-0.9990977,-0.99889684,0.9994776,0.9981397,-0.99848443,0.99923676,0.9993205
0.99841446,0.9990998,0.9994563,0.99925834,0.9989481,0.99816847,-0.9990031,-0.9988408,-0.9985366,0.9989336,0.9993589,0.9984667,0.99909735,-0.9992328,-0.9993586,0.99907744,-0.9984493,-0.999577,0.99911356,0.99906397,-0.99776965,-0.9984323,0.9994218,-0.998462,-0.9991594,-0.9990977,-0.9988969,0.9994776,0.99813974,-0.9984845,0.9992368,0.9993205
0.99841493,0.9991,0.99945647,0.9992586,0.9989484,0.99816895,-0.9990034,-0.99884117,-0.99853694,0.9989339,0.99935913,0.99846715,0.99909765,-0.99923307,-0.99935883,0.99907774,-0.99844986,-0.99957716,0.99911386,0.99906427,-0.99777013,-0.9984327,0.99942195,-0.99846244,-0.9991596,-0.999098,-0.9988972,0.9994778,0.9981402,-0.99848485,0.99923706,0.99932075
0.9984145,0.9990998,0.9994563,0.99925834,0.9989481,0.99816847,-0.9990031,-0.9988408,-0.9985366,0.9989336,0.99935895,0.9984667,0.99909735,-0.9992329,-0.9993586,0.99907744,-0.9984494,-0.999577,0.9991136,0.999064,-0.9977697,-0.9984323,0.9994218,-0.998462,-0.9991594,-0.9990977,-0.9988969,0.9994776,0.99813974,-0.9984845,0.9992368,0.9993205
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.9985364,0.9989335,0.99935883,0.9984665,0.9990973,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.9991135,0.99906385,-0.9977695,-0.9984321,0.9994217,-0.99846184,-0.9991593,-0.9990976,-0.9988968,0.99947757,0.99813956,-0.9984843,0.9992367,0.99932045
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.998449,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.99945617,0.9992582,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.998449,-0.99957687,0.99911344,0.9990638,-0.9977694,-0.99843204,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.9984142,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.9984321,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988968,0.9994775,0.99813956,-0.9984843,0.9992367,0.9993204
0.99841416,0.9990996,0.99945617,0.99925816,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.9989334,0.9993588,0.9984664,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.9984144,0.99909973,0.9994562,0.9992583,0.99894804,0.9981684,-0.9990031,-0.9988408,-0.99853647,0.99893355,0.9993589,0.9984666,0.99909735,-0.9992328,-0.9993586,0.9990774,-0.99844927,-0.999577,0.99911356,0.9990639,-0.9977696,-0.9984322,0.9994217,-0.99846196,-0.99915934,-0.9990977,-0.99889684,0.99947757,0.9981397,-0.99848443,0.99923676,0.9993205
0.9984148,0.9991,0.9994564,0.9992585,0.99894834,0.9981689,-0.9990034,-0.9988411,-0.9985369,0.99893385,0.9993591,0.998467,0.9990976,-0.999233,-0.9993588,0.9990777,-0.99844974,-0.9995771,0.9991138,0.9990642,-0.99777,-0.99843264,0.99942195,-0.9984623,-0.9991595,-0.99909794,-0.99889714,0.9994778,0.99814016,-0.9984848,0.999237,0.9993207
0.9984144,0.99909973,0.9994562,0.9992583,0.99894804,0.99816835,-0.99900305,-0.99884075,-0.99853647,0.9989335,0.9993589,0.99846655,0.9990973,-0.9992328,-0.9993586,0.9990774,-0.9984492,-0.999577,0.9991135,0.9990639,-0.9977696,-0.99843216,0.9994217,-0.9984619,-0.99915934,-0.99909765,-0.9988968,0.99947757,0.9981396,-0.9984844,0.99923676,0.99932045
0.9984148,0.9991,0.9994564,0.9992585,0.99894834,0.9981689,-0.9990034,-0.9988411,-0.9985369,0.99893385,0.9993591,0.998467,0.9990976,-0.999233,-0.9993588,0.9990777,-0.99844974,-0.9995771,0.9991138,0.9990642,-0.99777,-0.99843264,0.99942195,-0.9984623,-0.9991596,-0.99909794,-0.99889714,0.9994778,0.99814016,-0.9984848,0.999237,0.9993207
0.9984144,0.99909973,0.9994562,0.9992583,0.99894804,0.9981684,-0.99900305,-0.99884075,-0.99853647,0.99893355,0.9993589,0.99846655,0.9990973,-0.9992328,-0.9993586,0.9990774,-0.99844927,-0.999577,0.99911356,0.99906397,-0.9977696,-0.99843216,0.9994217,-0.9984619,-0.99915934,-0.99909765,-0.99889684,0.99947757,0.9981396,-0.9984844,0.99923676,0.99932045
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.99816823,-0.99900293,-0.99884063,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.99848425,0.99923664,0.9993204
0.99841434,0.99909973,0.9994562,0.9992583,0.99894804,0.9981684,-0.99900305,-0.99884075,-0.99853647,0.99893355,0.9993589,0.99846655,0.9990973,-0.9992328,-0.9993586,0.9990774,-0.99844927,-0.999577,0.9991135,0.9990639,-0.9977696,-0.99843216,0.9994217,-0.9984619,-0.99915934,-0.99909765,-0.99889684,0.99947757,0.9981396,-0.99848443,0.99923676,0.99932045
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.99816823,-0.99900293,-0.99884063,-0.99853635,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984618,-0.9991593,-0.9990975,-0.9988967,0.9994775,0.9981395,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.99945617,0.9992582,0.9989479,0.99816823,-0.99900293,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.9984491,-0.9995769,0.99911344,0.9990638,-0.9977694,-0.99843204,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.9981395,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.99945617,0.9992582,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.99945617,0.99925816,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.9989334,0.9993588,0.9984664,0.9990972,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841475,0.99909997,0.9994564,0.9992585,0.9989483,0.9981688,-0.99900335,-0.99884105,-0.9985368,0.99893385,0.9993591,0.99846697,0.9990975,-0.999233,-0.9993588,0.9990776,-0.9984497,-0.9995771,0.99911374,0.99906415,-0.99776995,-0.9984326,0.9994219,-0.99846226,-0.9991595,-0.9990979,-0.9988971,0.99947774,0.9981401,-0.99848473,0.999237,0.9993207
0.9984145,0.9990998,0.9994563,0.99925834,0.99894816,0.9981685,-0.9990032,-0.99884087,-0.9985366,0.9989336,0.99935895,0.99846673,0.9990974,-0.9992329,-0.99935865,0.99907744,-0.9984494,-0.99957705,0.9991136,0.999064,-0.9977697,-0.99843234,0.9994218,-0.998462,-0.9991594,-0.99909776,-0.9988969,0.9994776,0.9981398,-0.9984845,0.9992368,0.99932057
0.9984149,0.9991,0.99945647,0.9992586,0.9989484,0.99816895,-0.9990034,-0.99884117,-0.99853694,0.9989339,0.99935913,0.9984671,0.9990976,-0.99923307,-0.99935883,0.9990777,-0.9984498,-0.99957716,0.99911386,0.99906427,-0.9977701,-0.9984327,0.99942195,-0.9984624,-0.9991596,-0.999098,-0.9988972,0.9994778,0.9981402,-0.99848485,0.99923706,0.99932075
0.9984146,0.9990998,0.9994563,0.9992584,0.99894816,0.9981685,-0.9990032,-0.99884087,-0.99853665,0.9989336,0.99935895,0.99846673,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.99844944,-0.99957705,0.9991136,0.999064,-0.9977698,-0.99843234,0.99942183,-0.9984621,-0.9991594,-0.99909776,-0.9988969,0.9994777,0.9981398,-0.9984845,0.9992368,0.99932057
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.99816823,-0.999003,-0.99884063,-0.9985364,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.99843204,0.9994217,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.9984843,0.99923664,0.9993204
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.99816823,-0.99900293,-0.99884063,-0.99853635,0.99893343,0.99935883,0.99846643,0.9990972,-0.99923277,-0.9993585,0.9990773,-0.9984491,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984618,-0.9991593,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.99848425,0.99923664,0.9993204
0.9984141,0.99909955,0.9994561,0.99925816,0.9989479,0.9981681,-0.9990029,-0.9988406,-0.9985362,0.9989334,0.9993588,0.9984663,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.99844897,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.9984319,0.9994216,-0.99846166,-0.9991592,-0.9990975,-0.99889666,0.99947745,0.9981394,-0.9984842,0.9992366,0.9993203
0.99841464,0.9990999,0.99945635,0.99925846,0.9989482,0.9981687,-0.9990033,-0.998841,-0.9985367,0.99893373,0.999359,0.99846685,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.99844956,-0.99957705,0.9991137,0.9990641,-0.99776983,-0.99843246,0.99942183,-0.9984622,-0.99915946,-0.9990978,-0.998897,0.9994777,0.99814,-0.9984847,0.9992369,0.9993206
0.9984145,0.9990998,0.9994563,0.99925834,0.99894816,0.9981685,-0.9990032,-0.99884087,-0.9985366,0.9989336,0.99935895,0.99846673,0.9990974,-0.9992329,-0.99935865,0.99907744,-0.9984494,-0.999577,0.9991136,0.999064,-0.9977697,-0.99843234,0.9994218,-0.998462,-0.9991594,-0.99909776,-0.9988969,0.9994776,0.9981398,-0.9984845,0.9992368,0.9993205
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.9985364,0.9989335,0.99935883,0.9984665,0.9990973,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.9991135,0.99906385,-0.9977695,-0.9984321,0.9994217,-0.99846184,-0.9991593,-0.9990976,-0.9988968,0.99947757,0.99813956,-0.9984843,0.9992367,0.99932045
0.99841416,0.99909955,0.9994561,0.99925816,0.9989479,0.9981681,-0.9990029,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984663,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.99844897,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.9994216,-0.99846166,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.9981394,-0.9984842,0.9992366,0.9993203
0.9984141,0.99909955,0.9994561,0.99925816,0.99894786,0.9981681,-0.9990029,-0.9988406,-0.9985362,0.9989334,0.9993588,0.9984663,0.99909717,-0.9992327,-0.9993584,0.9990772,-0.99844897,-0.99957687,0.9991134,0.99906373,-0.9977693,-0.9984319,0.9994216,-0.99846166,-0.9991592,-0.99909747,-0.99889666,0.99947745,0.9981394,-0.9984842,0.9992366,0.9993203
0.9984146,0.9990999,0.99945635,0.9992584,0.9989482,0.99816865,-0.99900323,-0.998841,-0.9985367,0.99893373,0.99935895,0.99846685,0.99909747,-0.99923295,-0.9993587,0.99907756,-0.9984495,-0.99957705,0.9991137,0.9990641,-0.99776983,-0.99843246,0.99942183,-0.99846214,-0.99915946,-0.9990978,-0.998897,0.9994777,0.9981399,-0.9984846,0.9992369,0.9993206
0.9984142,0.9990996,0.99945617,0.9992582,0.998948,0.9981682,-0.99900293,-0.99884063,-0.99853635,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.998449,-0.9995769,0.99911344,0.99906385,-0.9977694,-0.99843204,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.9994561,0.99925816,0.9989479,0.9981682,-0.99900293,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984664,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993203
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.9985364,0.9989335,0.99935883,0.9984665,0.9990973,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.9984321,0.9994217,-0.99846184,-0.9991593,-0.9990976,-0.9988968,0.99947757,0.99813956,-0.9984843,0.9992367,0.9993204
0.9984143,0.9990997,0.99945617,0.9992582,0.998948,0.9981683,-0.999003,-0.9988407,-0.99853635,0.9989335,0.99935883,0.9984665,0.9990972,-0.99923277,-0.99935853,0.9990773,-0.99844915,-0.9995769,0.99911344,0.99906385,-0.9977695,-0.9984321,0.99942166,-0.99846184,-0.9991593,-0.9990976,-0.9988968,0.99947757,0.99813956,-0.9984843,0.9992367,0.9993204
0.9984146,0.99909985,0.9994563,0.9992584,0.99894816,0.9981686,-0.99900323,-0.9988409,-0.99853665,0.9989337,0.99935895,0.9984668,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.99844944,-0.99957705,0.9991136,0.999064,-0.9977698,-0.9984324,0.99942183,-0.9984621,-0.9991594,-0.99909776,-0.99889696,0.9994777,0.99813986,-0.9984846,0.9992369,0.99932057
0.99841416,0.9990996,0.99945617,0.99925816,0.9989479,0.9981682,-0.99900293,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984664,0.9990972,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841416,0.9990996,0.9994561,0.99925816,0.9989479,0.9981682,-0.99900293,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984664,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993203
0.9984141,0.99909955,0.9994561,0.99925816,0.99894786,0.9981681,-0.9990029,-0.9988406,-0.9985362,0.9989334,0.9993588,0.99846625,0.99909717,-0.9992327,-0.9993584,0.9990772,-0.99844897,-0.99957687,0.9991134,0.99906373,-0.9977693,-0.9984319,0.9994216,-0.99846166,-0.9991592,-0.99909747,-0.99889666,0.99947745,0.9981394,-0.9984842,0.9992366,0.9993203
0.99841404,0.99909955,0.9994561,0.9992581,0.99894786,0.99816805,-0.9990029,-0.9988405,-0.99853617,0.9989333,0.9993587,0.99846625,0.9990971,-0.9992327,-0.9993584,0.9990772,-0.9984489,-0.99957687,0.9991133,0.99906373,-0.9977693,-0.99843186,0.9994216,-0.9984616,-0.99915916,-0.99909747,-0.9988966,0.99947745,0.9981393,-0.99848413,0.9992366,0.9993203
0.99841416,0.9990996,0.99945617,0.9992582,0.9989479,0.99816823,-0.999003,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.9984491,-0.9995769,0.99911344,0.9990638,-0.9977694,-0.99843204,0.99942166,-0.9984618,-0.9991592,-0.9990976,-0.9988967,0.9994775,0.9981395,-0.9984843,0.99923664,0.9993204
0.99841416,0.9990996,0.9994561,0.99925816,0.9989479,0.9981682,-0.99900293,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984664,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993203
0.9984145,0.9990998,0.9994563,0.99925834,0.99894816,0.9981685,-0.9990032,-0.99884087,-0.9985366,0.9989337,0.99935895,0.99846673,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.9984494,-0.999577,0.9991136,0.999064,-0.9977697,-0.99843234,0.9994218,-0.998462,-0.9991594,-0.99909776,-0.99889696,0.9994776,0.9981398,-0.99848455,0.9992368,0.99932057
0.99841416,0.9990996,0.99945617,0.99925816,0.9989479,0.9981682,-0.99900293,-0.99884063,-0.9985363,0.9989334,0.9993588,0.9984664,0.9990972,-0.9992327,-0.9993585,0.99907726,-0.998449,-0.99957687,0.9991134,0.9990638,-0.9977694,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.99923664,0.9993204
0.99841404,0.99909955,0.9994561,0.9992581,0.99894786,0.99816805,-0.9990029,-0.9988405,-0.99853617,0.9989333,0.9993587,0.99846625,0.9990971,-0.9992327,-0.9993584,0.9990772,-0.9984489,-0.99957687,0.9991133,0.99906373,-0.9977693,-0.99843186,0.9994216,-0.9984616,-0.99915916,-0.99909747,-0.9988966,0.99947745,0.9981393,-0.99848413,0.9992366,0.9993203
0.9984141,0.9990996,0.9994561,0.99925816,0.9989479,0.9981682,-0.99900293,-0.9988406,-0.9985362,0.9989334,0.9993588,0.9984663,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.99844897,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.9994216,-0.99846166,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.99813944,-0.99848425,0.9992366,0.9993203
0.99841404,0.99909955,0.9994561,0.9992581,0.99894786,0.99816805,-0.9990029,-0.9988405,-0.99853617,0.9989333,0.9993587,0.99846625,0.99909717,-0.9992327,-0.9993584,0.9990772,-0.9984489,-0.99957687,0.9991133,0.99906373,-0.9977693,-0.9984319,0.9994216,-0.9984616,-0.99915916,-0.99909747,-0.9988966,0.99947745,0.9981393,-0.9984842,0.9992366,0.9993203
0.99841416,0.9990996,0.99945617,0.9992582,0.9989479,0.99816823,-0.999003,-0.99884063,-0.9985363,0.99893343,0.9993588,0.9984664,0.9990972,-0.99923277,-0.9993585,0.99907726,-0.998449,-0.99957687,0.99911344,0.9990638,-0.9977694,-0.99843204,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.9988967,0.9994775,0.9981395,-0.9984843,0.99923664,0.9993204
0.99841446,0.9990998,0.9994563,0.99925834,0.9989481,0.9981685,-0.9990032,-0.99884087,-0.9985366,0.9989336,0.9993589,0.99846673,0.9990974,-0.9992329,-0.99935865,0.99907744,-0.9984494,-0.999577,0.9991136,0.99906397,-0.9977697,-0.99843234,0.9994218,-0.998462,-0.9991594,-0.99909776,-0.9988969,0.9994776,0.9981398,-0.99848455,0.9992368,0.9993205
0.9984146,0.99909985,0.99945635,0.9992584,0.99894816,0.99816865,-0.99900323,-0.9988409,-0.99853665,0.9989337,0.99935895,0.9984668,0.9990974,-0.9992329,-0.99935865,0.9990775,-0.9984495,-0.99957705,0.9991137,0.999064,-0.9977698,-0.9984324,0.99942183,-0.9984621,-0.99915946,-0.99909776,-0.99889696,0.9994777,0.99813986,-0.9984846,0.9992369,0.99932057
0.99841416,0.99909955,0.9994561,0.99925816,0.9989479,0.9981681,-0.9990029,-0.9988406,-0.9985363,0.9989334,0.9993588,0.9984663,0.99909717,-0.9992327,-0.9993585,0.99907726,-0.99844897,-0.99957687,0.9991134,0.9990638,-0.99776936,-0.998432,0.99942166,-0.9984617,-0.9991592,-0.9990975,-0.99889666,0.9994775,0.9981394,-0.9984842,0.9992366,0.9993203
0.9984141,0.99909955,0.9994561,0.99925816,0.99894786,0.9981681,-0.9990029,-0.9988406,-0.9985362,0.9989333,0.9993588,0.99846625,0.99909717,-0.9992327,-0.9993584,0.9990772,-0.9984489,-0.99957687,0.9991134,0.99906373,-0.9977693,-0.9984319,0.9994216,-0.99846166,-0.9991592,-0.99909747,-0.99889666,0.99947745,0.9981394,-0.9984842,0.9992366,0.9993203
